"date","oh_region","icu_current_covid","icu_current_covid_vented","hospitalizations","icu_crci_total","icu_crci_total_vented","icu_former_covid","icu_former_covid_vented"
"2021-11-20","WEST",47,28,115,57,35,10,7
"2021-11-21","WEST",50,32,115,59,38,9,6
"2021-11-22","WEST",49,34,119,59,40,10,6
"2021-11-23","WEST",50,32,99,58,37,8,5
"2021-11-24","WEST",48,33,111,56,37,8,4
"2021-11-25","WEST",51,34,109,58,38,7,4
"2021-11-26","WEST",50,36,106,57,39,7,3
"2021-11-27","WEST",48,35,109,55,38,7,3
"2021-11-28","WEST",56,34,108,63,37,7,3
"2021-11-29","WEST",60,38,119,68,44,8,6
"2021-11-30","WEST",57,37,119,65,43,8,6
"2021-12-01","WEST",55,29,111,63,33,8,4
"2021-12-02","WEST",51,36,112,60,42,9,6
"2021-12-03","WEST",58,38,113,67,45,9,7
"2021-12-04","WEST",61,38,123,69,44,8,6
"2021-12-05","WEST",64,39,138,73,43,9,4
"2021-12-06","WEST",62,39,133,73,44,11,5
"2021-12-07","WEST",57,44,130,67,47,10,3
"2021-12-08","WEST",60,42,130,71,45,11,3
"2021-12-09","WEST",59,42,132,69,45,10,3
"2021-12-10","WEST",61,42,128,71,46,10,4
"2021-12-11","WEST",64,45,144,75,48,11,3
"2021-12-12","WEST",64,38,165,74,40,10,2
"2021-12-13","WEST",65,44,166,74,46,9,2
"2021-12-14","WEST",65,47,174,72,48,7,1
"2021-12-15","WEST",72,57,179,79,58,7,1
"2021-12-16","WEST",68,48,186,76,49,8,1
"2021-12-17","WEST",70,53,188,77,53,7,0
"2021-12-18","WEST",72,49,191,78,50,6,1
"2021-12-19","WEST",76,54,184,81,55,5,1
"2021-12-20","WEST",75,52,191,80,53,5,1
"2021-12-21","WEST",72,50,195,76,52,4,2
"2021-12-22","WEST",72,49,220,78,51,6,2
"2021-12-23","WEST",70,48,231,75,50,5,2
"2021-12-24","WEST",73,49,241,76,50,3,1
"2021-12-25","WEST",75,50,271,78,52,3,2
"2021-12-26","WEST",79,56,292,82,58,3,2
"2021-12-27","WEST",84,56,318,87,58,3,2
"2021-12-28","WEST",85,56,367,89,58,4,2
"2021-12-29","WEST",87,52,398,91,54,4,2
"2021-12-30","WEST",83,52,428,86,54,3,2
"2021-12-31","WEST",87,58,464,90,60,3,2
"2022-01-01","WEST",94,59,521,96,60,2,1
"2022-01-02","WEST",96,59,589,99,61,3,2
"2022-01-03","WEST",104,57,665,106,59,2,2
"2022-01-04","WEST",119,62,684,121,65,2,3
"2022-01-05","WEST",131,79,721,133,81,2,2
"2022-01-06","WEST",131,70,774,135,73,4,3
"2022-01-07","WEST",141,86,808,144,87,3,1
"2022-01-08","WEST",144,80,836,148,83,4,3
"2022-01-09","WEST",146,84,896,150,87,4,3
"2022-01-10","WEST",152,85,952,161,92,9,7
"2022-01-11","WEST",160,91,1009,169,99,9,8
"2022-01-12","WEST",159,96,1081,167,103,8,7
"2022-01-13","WEST",173,94,1121,181,102,8,8
"2022-01-14","WEST",187,113,1108,193,119,6,6
"2022-01-15","WEST",187,115,1170,195,123,8,8
"2022-01-16","WEST",188,117,1221,194,122,6,5
"2022-01-17","WEST",191,123,1231,197,128,6,5
"2022-01-18","WEST",194,118,1211,200,123,6,5
"2022-01-19","WEST",186,120,1239,193,125,7,5
"2022-01-20","WEST",183,118,1185,190,123,7,5
"2022-01-21","WEST",182,122,1155,191,126,9,4
"2022-01-22","WEST",183,115,1147,192,119,9,4
"2022-01-23","WEST",189,118,1205,199,120,10,2
"2022-01-24","WEST",191,121,1134,200,124,9,3
"2022-01-25","WEST",183,124,1103,193,127,10,3
"2022-01-26","WEST",178,121,1096,189,126,11,5
"2022-01-27","WEST",179,126,1063,190,131,11,5
"2022-01-28","WEST",181,127,1020,191,131,10,4
"2022-01-29","WEST",173,115,1016,182,120,9,5
"2022-01-30","WEST",177,116,1037,185,118,8,2
"2022-01-31","WEST",177,117,952,189,120,12,3
"2022-02-01","WEST",171,107,909,185,111,14,4
"2022-02-02","WEST",171,103,875,185,108,14,5
"2022-02-03","WEST",162,97,833,175,101,13,4
"2022-02-04","WEST",155,93,763,164,96,9,3
"2022-02-05","WEST",151,92,731,160,95,9,3
"2022-02-06","WEST",149,77,748,156,81,7,4
"2022-02-07","WEST",145,85,704,151,88,6,3
"2022-02-08","WEST",130,78,666,140,83,10,5
"2022-02-09","WEST",131,84,649,141,86,10,2
"2022-02-10","WEST",127,81,587,138,87,11,6
"2022-02-11","WEST",119,72,536,132,79,13,7
"2022-02-12","WEST",121,77,544,134,82,13,5
"2022-02-13","WEST",115,71,556,127,76,12,5
"2022-02-14","WEST",112,73,501,122,79,10,6
"2022-02-15","WEST",109,70,460,117,75,8,5
"2022-02-16","WEST",109,66,455,119,72,10,6
"2022-02-17","WEST",103,66,414,113,73,10,7
"2022-02-18","WEST",90,56,402,101,62,11,6
"2022-02-19","WEST",86,52,394,99,59,13,7
"2022-02-20","WEST",82,52,408,95,59,13,7
"2022-02-21","WEST",83,53,402,93,58,10,5
"2022-02-22","WEST",79,46,372,97,57,18,11
"2022-02-23","WEST",79,47,341,98,57,19,10
"2022-02-24","WEST",72,46,365,94,58,22,12
"2022-02-25","WEST",69,47,292,89,56,20,9
"2022-02-26","WEST",68,44,289,86,52,18,8
"2022-02-27","WEST",65,42,314,85,51,20,9
"2022-02-28","WEST",67,37,284,85,47,18,10
"2022-03-01","WEST",66,36,276,82,45,16,9
"2022-03-02","WEST",64,34,266,83,43,19,9
"2022-03-03","WEST",62,39,258,78,48,16,9
"2022-03-04","WEST",60,40,257,74,48,14,8
"2022-03-05","WEST",56,33,254,73,43,17,10
"2022-03-06","WEST",56,25,254,73,35,17,10
"2022-03-07","WEST",53,29,236,69,38,16,9
"2022-03-08","WEST",51,24,239,65,31,14,7
"2022-03-09","WEST",46,23,228,61,30,15,7
"2022-03-10","WEST",42,23,227,58,32,16,9
"2022-03-11","WEST",40,24,199,58,32,18,8
"2022-03-12","WEST",40,21,216,56,29,16,8
"2022-03-13","WEST",43,19,235,58,27,15,8
"2022-03-14","WEST",40,18,219,52,24,12,6
"2022-03-15","WEST",33,17,214,47,23,14,6
"2022-03-16","WEST",31,16,223,46,22,15,6
"2022-03-17","WEST",33,17,214,47,23,14,6
"2022-03-18","WEST",32,15,217,47,21,15,6
"2022-03-19","WEST",33,17,223,48,23,15,6
"2022-03-20","WEST",32,17,231,48,24,16,7
"2022-03-21","WEST",32,15,208,48,22,16,7
"2022-03-22","WEST",28,17,227,43,24,15,7
"2022-03-23","WEST",27,15,232,40,20,13,5
"2022-03-24","WEST",29,16,259,41,22,12,6
"2022-03-25","WEST",27,17,238,39,24,12,7
"2022-03-26","WEST",30,16,286,42,22,12,6
"2022-03-27","WEST",33,19,292,44,25,11,6
"2022-03-28","WEST",35,15,274,46,21,11,6
"2022-03-29","WEST",32,15,284,41,21,9,6
"2022-03-30","WEST",32,16,268,42,21,10,5
"2022-03-31","WEST",36,18,307,47,24,11,6
"2022-04-01","WEST",33,18,294,42,24,9,6
"2022-04-02","WEST",35,15,325,45,22,10,7
"2022-04-03","WEST",37,18,345,46,25,9,7
"2022-04-04","WEST",37,19,326,45,24,8,5
"2022-04-05","WEST",38,18,335,45,24,7,6
"2022-04-06","WEST",35,14,347,44,19,9,5
"2022-04-07","WEST",31,17,380,41,22,10,5
"2022-04-08","WEST",35,16,365,43,20,8,4
"2022-04-09","WEST",36,17,433,46,21,10,4
"2022-04-10","WEST",38,15,431,47,19,9,4
"2022-04-11","WEST",42,15,424,52,20,10,5
"2022-04-12","WEST",40,15,442,50,20,10,5
"2022-04-13","WEST",44,15,451,54,21,10,6
"2022-04-14","WEST",42,15,495,54,22,12,7
"2022-04-15","WEST",45,17,507,56,24,11,7
"2022-04-16","WEST",46,18,535,57,25,11,7
"2022-04-17","WEST",49,20,542,58,26,9,6
"2022-04-18","WEST",47,19,573,56,25,9,6
"2022-04-19","WEST",47,18,544,56,25,9,7
"2022-04-20","WEST",48,18,554,60,26,12,8
"2022-04-21","WEST",51,19,563,64,26,13,7
"2022-04-22","WEST",50,19,563,63,26,13,7
"2022-04-23","WEST",52,21,573,65,28,13,7
"2022-04-24","WEST",51,20,592,64,27,13,7
"2022-04-25","WEST",53,22,576,66,30,13,8
"2022-04-26","WEST",49,20,562,61,29,12,9
"2022-04-27","WEST",44,19,545,56,28,12,9
"2022-04-28","WEST",45,18,545,58,25,13,7
"2022-04-29","WEST",42,17,526,55,27,13,10
"2022-04-30","WEST",40,19,540,53,26,13,7
"2022-05-01","WEST",44,19,549,58,25,14,6
"2022-05-02","WEST",46,21,542,57,28,11,7
"2022-05-03","WEST",41,21,545,53,27,12,6
"2022-05-04","WEST",50,26,520,59,31,9,5
"2022-05-05","WEST",54,23,539,64,29,10,6
"2022-05-06","WEST",52,24,498,63,30,11,6
"2022-05-07","WEST",53,19,490,65,24,12,5
"2022-05-08","WEST",47,17,506,60,22,13,5
"2022-05-09","WEST",39,16,502,52,20,13,4
"2022-05-10","WEST",38,16,464,51,21,13,5
"2022-05-11","WEST",33,14,453,49,17,16,3
"2022-05-12","WEST",31,13,425,43,16,12,3
"2022-05-13","WEST",30,10,380,41,14,11,4
"2022-05-14","WEST",28,12,384,38,17,10,5
"2022-05-15","WEST",30,12,411,40,18,10,6
"2022-05-16","WEST",32,11,392,44,15,12,4
"2022-05-17","WEST",31,10,365,46,16,15,6
"2022-05-18","WEST",34,11,353,47,14,13,3
"2022-05-19","WEST",36,16,326,47,20,11,4
"2022-05-20","WEST",34,15,279,41,19,7,4
"2022-05-21","WEST",39,15,336,45,17,6,2
"2022-05-22","WEST",40,15,336,47,18,7,3
"2022-05-23","WEST",39,15,328,47,18,8,3
"2022-05-24","WEST",41,17,283,50,21,9,4
"2022-05-25","WEST",39,15,274,48,18,9,3
"2022-05-26","WEST",39,18,269,49,19,10,1
"2022-05-27","WEST",38,16,242,48,18,10,2
"2022-05-28","WEST",36,17,241,46,19,10,2
"2022-05-29","WEST",38,18,240,48,19,10,1
"2022-05-30","WEST",35,15,220,43,16,8,1
"2022-05-31","WEST",29,12,198,37,14,8,2
"2022-06-01","WEST",30,12,184,35,14,5,2
"2022-06-02","WEST",30,10,175,35,12,5,2
"2022-06-03","WEST",24,7,158,32,11,8,4
"2022-06-04","WEST",25,9,127,36,13,11,4
"2022-06-05","WEST",26,10,135,35,15,9,5
"2022-06-06","WEST",24,12,115,35,17,11,5
"2022-06-07","WEST",26,14,122,37,18,11,4
"2022-06-08","WEST",26,11,117,37,16,11,5
"2022-06-09","WEST",21,9,108,33,15,12,6
"2022-06-10","WEST",22,12,93,34,17,12,5
"2022-06-11","WEST",25,12,97,39,16,14,4
"2022-06-12","WEST",22,12,106,36,17,14,5
"2022-06-13","WEST",23,12,103,37,17,14,5
"2022-06-14","WEST",20,12,104,34,16,14,4
"2022-06-15","WEST",21,10,96,33,14,12,4
"2022-06-16","WEST",18,8,97,30,12,12,4
"2022-06-17","WEST",18,7,98,28,13,10,6
"2022-06-18","WEST",17,6,100,28,13,11,7
"2022-06-19","WEST",18,7,104,28,13,10,6
"2022-06-20","WEST",16,6,114,24,11,8,5
"2022-06-21","WEST",17,6,109,25,11,8,5
"2022-06-22","WEST",17,7,111,27,12,10,5
"2022-06-23","WEST",19,6,131,29,10,10,4
"2022-06-24","WEST",20,6,128,30,11,10,5
"2022-06-25","WEST",21,6,128,30,12,9,6
"2022-06-26","WEST",22,8,133,32,14,10,6
"2022-06-27","WEST",21,7,148,29,13,8,6
"2022-06-28","WEST",21,9,153,29,15,8,6
"2022-06-29","WEST",24,11,143,32,17,8,6
"2022-06-30","WEST",24,12,147,33,18,9,6
"2022-07-01","WEST",19,12,151,27,18,8,6
"2022-07-02","WEST",25,14,149,33,20,8,6
"2022-07-03","WEST",26,13,154,35,18,9,5
"2022-07-04","WEST",23,10,172,33,19,10,9
"2022-07-05","WEST",21,13,179,33,22,12,9
"2022-07-06","WEST",22,10,168,35,18,13,8
"2022-07-07","WEST",23,11,173,36,20,13,9
"2022-07-08","WEST",20,10,179,33,18,13,8
"2022-07-09","WEST",22,10,169,34,17,12,7
"2022-07-10","WEST",19,8,180,31,15,12,7
"2022-07-11","WEST",22,8,208,35,13,13,5
"2022-07-12","WEST",25,8,229,39,14,14,6
"2022-07-13","WEST",20,9,235,35,15,15,6
"2022-07-14","WEST",18,6,247,31,12,13,6
"2022-07-15","WEST",17,7,234,30,15,13,8
"2022-07-16","WEST",17,9,221,29,16,12,7
"2022-07-17","WEST",15,8,245,27,15,12,7
"2022-07-18","WEST",18,7,271,29,13,11,6
"2022-07-19","WEST",21,8,347,31,14,10,6
"2022-07-20","WEST",19,8,298,28,12,9,4
"2022-07-21","WEST",23,11,330,32,15,9,4
"2022-07-22","WEST",22,11,329,31,15,9,4
"2022-07-23","WEST",23,12,352,31,16,8,4
"2022-07-24","WEST",25,10,364,32,14,7,4
"2022-07-25","WEST",28,12,373,35,16,7,4
"2022-07-26","WEST",29,12,411,35,16,6,4
"2022-07-27","WEST",27,12,416,33,16,6,4
"2022-07-28","WEST",33,12,402,39,14,6,2
"2022-07-29","WEST",32,12,387,38,16,6,4
"2022-07-30","WEST",28,11,383,33,14,5,3
"2022-07-31","WEST",31,12,397,36,13,5,1
"2022-08-01","WEST",31,10,418,35,12,4,2
"2022-08-02","WEST",34,12,439,37,13,3,1
"2022-08-03","WEST",34,11,460,36,12,2,1
"2022-08-04","WEST",32,10,452,34,11,2,1
"2022-08-05","WEST",31,11,473,36,12,5,1
"2022-08-06","WEST",31,8,446,36,9,5,1
"2022-08-07","WEST",32,9,475,37,10,5,1
"2022-08-08","WEST",30,6,471,34,7,4,1
"2022-08-09","WEST",26,7,512,31,9,5,2
"2022-08-10","WEST",28,5,496,35,7,7,2
"2022-08-11","WEST",32,8,491,40,10,8,2
"2022-08-12","WEST",34,10,486,41,12,7,2
"2022-08-13","WEST",35,11,488,44,16,9,5
"2022-08-14","WEST",35,10,486,42,13,7,3
"2022-08-15","WEST",32,13,460,40,16,8,3
"2022-08-16","WEST",31,13,484,40,15,9,2
"2022-08-17","WEST",34,13,494,46,17,12,4
"2022-08-18","WEST",38,15,475,49,18,11,3
"2022-08-19","WEST",36,9,462,46,12,10,3
"2022-08-20","WEST",38,15,456,48,20,10,5
"2022-08-21","WEST",38,16,457,47,20,9,4
"2022-08-22","WEST",37,17,458,45,21,8,4
"2022-08-23","WEST",44,20,480,53,24,9,4
"2022-08-24","WEST",42,18,494,49,21,7,3
"2022-08-25","WEST",37,19,477,45,23,8,4
"2022-08-26","WEST",43,21,479,53,24,10,3
"2022-08-27","WEST",47,18,467,55,20,8,2
"2022-08-28","WEST",41,16,477,49,17,8,1
"2022-08-29","WEST",41,18,491,48,20,7,2
"2022-08-30","WEST",41,21,486,49,23,8,2
"2022-08-31","WEST",36,15,465,46,16,10,1
"2022-09-01","WEST",32,18,455,42,20,10,2
"2022-09-02","WEST",31,13,401,41,15,10,2
"2022-09-03","WEST",33,13,402,43,15,10,2
"2022-09-04","WEST",31,13,427,42,16,11,3
"2022-09-05","WEST",34,14,427,46,17,12,3
"2022-09-06","WEST",35,14,428,47,18,12,4
"2022-09-07","WEST",36,12,411,47,16,11,4
"2022-09-08","WEST",33,13,393,44,16,11,3
"2022-09-09","WEST",33,13,380,43,16,10,3
"2022-09-10","WEST",37,16,375,48,20,11,4
"2022-09-11","WEST",33,16,376,44,20,11,4
"2022-09-12","WEST",34,17,377,44,20,10,3
"2022-09-13","WEST",34,15,393,43,19,9,4
"2022-09-14","WEST",36,16,393,45,19,9,3
"2022-09-15","WEST",31,16,357,43,20,12,4
"2022-09-16","WEST",31,15,333,42,18,11,3
"2022-09-17","WEST",28,12,325,38,15,10,3
"2022-09-18","WEST",31,12,332,41,15,10,3
"2022-09-19","WEST",33,13,377,43,17,10,4
"2022-09-20","WEST",32,12,382,41,15,9,3
"2022-09-21","WEST",33,12,368,42,16,9,4
"2022-09-22","WEST",28,12,359,36,15,8,3
"2022-09-23","WEST",27,8,356,34,11,7,3
"2022-09-24","WEST",27,9,341,35,12,8,3
"2022-09-25","WEST",27,10,348,36,14,9,4
"2022-09-26","WEST",32,11,348,40,13,8,2
"2022-09-27","WEST",30,9,356,38,13,8,4
"2022-09-28","WEST",32,9,383,41,13,9,4
"2022-09-29","WEST",30,11,379,39,13,9,2
"2022-09-30","WEST",26,9,394,36,11,10,2
"2022-10-01","WEST",28,9,388,37,11,9,2
"2022-10-02","WEST",28,8,420,36,10,8,2
"2022-10-03","WEST",26,11,425,34,13,8,2
"2022-10-04","WEST",28,10,419,38,13,10,3
"2022-10-05","WEST",26,5,441,35,8,9,3
"2022-10-06","WEST",25,5,441,34,8,9,3
"2022-10-07","WEST",27,6,430,35,9,8,3
"2022-10-08","WEST",26,7,424,34,9,8,2
"2022-10-09","WEST",24,9,424,33,12,9,3
"2022-10-10","WEST",28,7,436,35,8,7,1
"2022-10-11","WEST",33,7,478,41,8,8,1
"2022-10-12","WEST",33,9,473,41,10,8,1
"2022-10-13","WEST",30,10,504,36,11,6,1
"2022-10-14","WEST",29,11,498,36,12,7,1
"2022-10-15","WEST",35,13,482,41,14,6,1
"2022-10-16","WEST",37,12,516,43,14,6,2
"2022-10-17","WEST",41,16,504,48,18,7,2
"2022-10-18","WEST",45,15,482,53,17,8,2
"2022-10-19","WEST",48,17,498,57,20,9,3
"2022-10-20","WEST",52,16,535,61,19,9,3
"2022-10-21","WEST",53,17,567,62,19,9,2
"2022-10-22","WEST",52,18,563,62,20,10,2
"2022-10-23","WEST",50,19,577,58,21,8,2
"2022-10-24","WEST",46,20,589,54,22,8,2
"2022-10-25","WEST",50,20,592,59,22,9,2
"2022-10-26","WEST",52,21,631,59,23,7,2
"2022-10-27","WEST",41,19,667,47,21,6,2
"2022-10-28","WEST",43,20,642,50,23,7,3
"2022-10-29","WEST",41,18,629,47,21,6,3
"2022-10-30","WEST",39,20,638,46,23,7,3
"2022-10-31","WEST",40,19,643,46,21,6,2
"2022-11-01","WEST",46,22,628,51,23,5,1
"2022-11-02","WEST",48,21,617,55,23,7,2
"2022-11-03","WEST",44,20,636,51,22,7,2
"2022-11-04","WEST",44,16,627,52,18,8,2
"2022-11-05","WEST",42,18,628,49,20,7,2
"2022-11-06","WEST",40,18,628,48,20,8,2
"2022-11-07","WEST",41,21,622,47,23,6,2
"2022-11-08","WEST",38,18,609,45,20,7,2
"2022-11-09","WEST",40,18,597,47,21,7,3
"2022-11-10","WEST",44,16,552,51,18,7,2
"2022-11-11","WEST",42,15,546,49,18,7,3
"2022-11-12","WEST",41,14,537,48,17,7,3
"2022-11-13","WEST",35,12,543,42,17,7,5
"2022-11-14","WEST",34,13,525,42,18,8,5
"2022-11-15","WEST",30,13,488,39,18,9,5
"2022-11-16","WEST",28,13,471,36,16,8,3
"2022-11-17","WEST",30,14,474,38,17,8,3
"2022-11-18","WEST",35,16,443,43,19,8,3
"2022-11-19","WEST",40,19,439,46,23,6,4
"2022-11-20","WEST",40,24,453,46,28,6,4
"2022-11-21","WEST",43,24,448,48,27,5,3
"2022-11-22","WEST",45,20,443,51,24,6,4
"2022-11-23","WEST",44,19,408,50,22,6,3
"2022-11-24","WEST",47,20,398,55,22,8,2
"2022-11-25","WEST",42,14,367,52,18,10,4
"2022-11-26","WEST",42,15,360,51,19,9,4
"2022-11-27","WEST",36,13,344,47,19,11,6
"2022-11-28","WEST",32,15,339,42,20,10,5
"2022-11-29","WEST",29,13,343,40,18,11,5
"2022-11-30","WEST",29,15,341,40,20,11,5
"2022-12-01","WEST",30,13,327,37,18,7,5
"2022-12-02","WEST",31,12,310,39,16,8,4
"2022-12-03","WEST",27,13,317,37,18,10,5
"2022-12-04","WEST",28,11,336,40,14,12,3
"2022-12-05","WEST",25,11,318,38,16,13,5
"2022-12-06","WEST",27,12,323,38,17,11,5
"2022-12-07","WEST",24,10,319,35,15,11,5
"2022-12-08","WEST",25,13,323,34,16,9,3
"2022-12-09","WEST",26,15,334,36,18,10,3
"2022-12-10","WEST",27,14,310,34,17,7,3
"2022-12-11","WEST",26,11,312,32,15,6,4
"2022-12-12","WEST",24,10,311,30,14,6,4
"2022-12-13","WEST",23,13,307,29,17,6,4
"2022-12-14","WEST",25,12,312,30,16,5,4
"2022-12-15","WEST",25,11,313,30,15,5,4
"2022-12-16","WEST",25,11,314,29,15,4,4
"2022-12-17","WEST",24,12,310,30,17,6,5
"2022-12-18","WEST",26,11,336,33,15,7,4
"2022-12-19","WEST",27,11,332,34,16,7,5
"2022-12-20","WEST",25,11,341,33,14,8,3
"2022-12-21","WEST",27,12,362,35,15,8,3
"2022-12-22","WEST",22,10,368,29,13,7,3
"2022-12-23","WEST",24,10,357,30,13,6,3
"2022-12-24","WEST",24,10,345,30,13,6,3
"2022-12-25","WEST",24,9,346,29,11,5,2
"2022-12-26","WEST",31,12,383,36,15,5,3
"2022-12-27","WEST",31,11,410,36,15,5,4
"2022-12-28","WEST",32,12,426,37,15,5,3
"2022-12-29","WEST",35,12,449,40,16,5,4
"2022-12-30","WEST",35,11,426,41,16,6,5
"2022-12-31","WEST",26,10,435,32,15,6,5
"2023-01-01","WEST",28,10,443,34,16,6,6
"2023-01-02","WEST",35,17,467,42,23,7,6
"2023-01-03","WEST",30,14,480,36,19,6,5
"2023-01-04","WEST",36,19,475,43,23,7,4
"2023-01-05","WEST",43,18,483,50,22,7,4
"2023-01-06","WEST",46,16,478,52,19,6,3
"2023-01-07","WEST",40,18,484,47,21,7,3
"2023-01-08","WEST",35,17,494,43,22,8,5
"2023-01-09","WEST",35,16,511,43,19,8,3
"2023-01-10","WEST",38,17,506,46,20,8,3
"2023-01-11","WEST",38,15,491,45,19,7,4
"2023-01-12","WEST",39,18,483,46,21,7,3
"2023-01-13","WEST",34,19,454,41,22,7,3
"2023-01-14","WEST",33,18,453,38,21,5,3
"2023-01-15","WEST",30,15,433,34,18,4,3
"2023-01-16","WEST",29,15,420,33,17,4,2
"2023-01-17","WEST",29,13,371,35,16,6,3
"2023-01-18","WEST",28,12,405,34,14,6,2
"2023-01-19","WEST",28,11,406,33,12,5,1
"2023-01-20","WEST",25,12,372,30,13,5,1
"2023-01-21","WEST",23,9,352,29,9,6,0
"2023-01-22","WEST",19,8,389,26,10,7,2
"2023-01-23","WEST",19,7,373,29,9,10,2
"2023-01-24","WEST",20,7,362,29,8,9,1
"2023-01-25","WEST",19,7,357,27,8,8,1
"2023-01-26","WEST",21,8,352,26,10,5,2
"2023-01-27","WEST",23,9,366,27,11,4,2
"2023-01-28","WEST",24,10,380,27,12,3,2
"2023-01-29","WEST",23,10,361,26,12,3,2
"2023-01-30","WEST",24,12,369,27,14,3,2
"2023-01-31","WEST",25,13,341,28,14,3,1
"2023-02-01","WEST",27,11,331,30,13,3,2
"2023-02-02","WEST",26,9,332,29,12,3,3
"2023-02-03","WEST",20,9,298,25,11,5,2
"2023-02-04","WEST",20,9,301,25,10,5,1
"2023-02-05","WEST",23,10,299,28,11,5,1
"2023-02-06","WEST",25,11,312,28,11,3,0
"2023-02-07","WEST",30,12,300,33,13,3,1
"2023-02-08","WEST",28,9,283,32,10,4,1
"2023-02-09","WEST",32,8,289,35,8,3,0
"2023-02-10","WEST",30,8,289,33,8,3,0
"2023-02-11","WEST",25,9,285,26,9,1,0
"2023-02-12","WEST",28,10,305,29,10,1,0
"2023-02-13","WEST",31,11,309,33,11,2,0
"2023-02-14","WEST",34,12,316,37,12,3,0
"2023-02-15","WEST",34,15,303,37,15,3,0
"2023-02-16","WEST",31,16,309,34,16,3,0
"2023-02-17","WEST",31,17,282,34,17,3,0
"2023-02-18","WEST",34,18,297,36,18,2,0
"2023-02-19","WEST",35,16,298,37,16,2,0
"2023-02-20","WEST",38,16,308,41,16,3,0
"2023-02-21","WEST",35,14,314,41,17,6,3
"2023-02-22","WEST",35,13,322,41,16,6,3
"2023-02-23","WEST",32,12,320,38,15,6,3
"2023-02-24","WEST",29,13,318,35,16,6,3
"2023-02-25","WEST",32,15,317,38,16,6,1
"2023-02-26","WEST",33,13,330,39,15,6,2
"2023-02-27","WEST",34,13,348,40,15,6,2
"2023-02-28","WEST",36,15,341,42,16,6,1
"2023-03-01","WEST",33,14,356,39,15,6,1
"2023-03-02","WEST",32,14,335,38,15,6,1
"2023-03-03","WEST",29,10,321,37,11,8,1
"2023-03-04","WEST",25,10,327,32,11,7,1
"2023-03-05","WEST",29,13,329,36,15,7,2
"2023-03-06","WEST",27,11,326,34,13,7,2
"2023-03-07","WEST",29,11,325,37,13,8,2
"2023-03-08","WEST",31,10,299,40,13,9,3
"2023-03-09","WEST",28,11,286,35,13,7,2
"2023-03-10","WEST",31,9,270,36,11,5,2
"2023-03-11","WEST",32,11,272,35,13,3,2
"2023-03-12","WEST",28,11,290,31,13,3,2
"2023-03-13","WEST",25,12,283,30,14,5,2
"2023-03-14","WEST",23,10,287,26,11,3,1
"2023-03-15","WEST",24,10,281,29,11,5,1
"2023-03-16","WEST",19,10,254,25,11,6,1
"2023-03-17","WEST",20,10,249,28,11,8,1
"2023-03-18","WEST",22,9,245,29,10,7,1
"2023-03-19","WEST",24,8,239,32,9,8,1
"2023-03-20","WEST",27,9,254,36,9,9,0
"2023-03-21","WEST",27,5,264,36,6,9,1
"2023-03-22","WEST",26,6,270,33,7,7,1
"2023-03-23","WEST",20,7,273,27,8,7,1
"2023-03-24","WEST",20,7,258,27,10,7,3
"2023-03-25","WEST",20,6,260,27,6,7,0
"2023-03-26","WEST",19,6,255,26,7,7,1
"2023-03-27","WEST",17,8,257,24,10,7,2
"2023-03-28","WEST",17,8,250,24,8,7,0
"2023-03-29","WEST",14,8,284,19,8,5,0
"2023-03-30","WEST",18,7,282,21,8,3,1
"2023-03-31","WEST",17,7,262,19,8,2,1
"2023-04-01","WEST",18,7,264,19,8,1,1
"2023-04-02","WEST",22,8,276,23,9,1,1
"2023-04-03","WEST",27,10,279,30,10,3,0
"2023-04-04","WEST",27,9,281,29,9,2,0
"2023-04-05","WEST",21,10,283,27,13,6,3
"2023-04-06","WEST",23,11,267,29,15,6,4
"2023-04-07","WEST",25,12,263,32,16,7,4
"2023-04-08","WEST",27,11,253,33,14,6,3
"2023-04-09","WEST",26,11,235,32,14,6,3
"2023-04-10","WEST",22,8,226,28,11,6,3
"2023-04-11","WEST",23,5,232,28,8,5,3
"2023-04-12","WEST",25,6,236,31,9,6,3
"2023-04-13","WEST",23,6,250,31,9,8,3
"2023-04-14","WEST",16,6,230,25,9,9,3
"2023-04-15","WEST",17,5,219,23,7,6,2
"2023-04-16","WEST",14,3,224,20,5,6,2
"2023-04-17","WEST",12,3,212,16,5,4,2
"2023-04-18","WEST",20,4,194,24,5,4,1
"2023-04-19","WEST",23,4,189,26,5,3,1
"2023-04-20","WEST",22,4,179,26,5,4,1
"2023-04-21","WEST",20,6,175,24,6,4,0
"2023-04-22","WEST",20,4,162,24,4,4,0
"2023-04-23","WEST",16,3,167,20,3,4,0
"2023-04-24","WEST",9,3,160,13,4,4,1
"2023-04-25","WEST",10,3,160,14,4,4,1
"2023-04-26","WEST",12,4,145,16,4,4,0
"2023-04-27","WEST",10,3,149,13,3,3,0
"2023-04-28","WEST",10,2,152,13,3,3,1
"2023-04-29","WEST",11,3,144,14,4,3,1
"2023-04-30","WEST",13,3,144,17,4,4,1
"2023-05-01","WEST",12,4,146,17,4,5,0
"2023-05-02","WEST",10,4,132,14,4,4,0
"2023-05-03","WEST",7,4,137,10,4,3,0
"2023-05-04","WEST",10,4,131,14,4,4,0
"2023-05-05","WEST",6,5,136,10,6,4,1
"2023-05-06","WEST",6,4,131,10,5,4,1
"2023-05-07","WEST",9,5,132,13,6,4,1
